Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,3RUuyRqUoTCDKoC342zw7NJWQWxzifuQeLn5BhxLPobhHzpJWC5wvfekhMwcMyiUaE6AuTdQF22T9pHosPT1c9SA,1710737430,2024-03-18T04:50:30,0.000025,,,,,,,Solana,SOL,BAJ9XR9vLAdjthW1es4615qnZNg6am61xPTU6kwfBGnv,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.97880564
SolTransfer,SVXsc1BAjoSqSS8M16TRetxo9yzWUjipokyjwx8Bce42sXNRHd6gXHJxKw5ELgwJSf2AU2juTf7FznvswirVj3P,1710737403,2024-03-18T04:50:03,0.000005,,,,,,,Solana,SOL,FaLeHE6eXzX8M3SR4yqRSaSD83VLgVMMq16Ujd6uktuh,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,2y6S3Ry9fRf9g1mn1wbFyTKVfx2LCps8C96WfUHyh7rAj6YhqxQcA2B9YeiDkEfphevecwdtD9WLxED2KToXR3Nc,1710737393,2024-03-18T04:49:53,0.000005,,,,,,,Solana,SOL,AGQ5bUn2yg7FKwoiqRTHpfrhgD3suPzmruG7pS5DCAtZ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,3sRxxkrDDMKrHXp3H8voCZ39ytur5FoRias1QH5ohVFENEKNphjPGMtH2Kao36xNwD7ZTMj2sYVVkav2unN6meUi,1710737375,2024-03-18T04:49:35,0.000005,,,,,,,Solana,SOL,6b19TxPgs6rLoXKTpxxune2cqDjNkHZ6kPco8t8YoyWH,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,3uqd3mABpxZPEY5YZ3wWKvfjcvceumdp8hXotg5qQ4MWpEDdXo6pBqqBe8n28kr3X3Wvf4kam3qqDYHmfeKRRnNm,1710737365,2024-03-18T04:49:25,0.000005,,,,,,,Solana,SOL,CijCj7JFdNiSsJBgJDxtTFqBZrVJZvuiRz45eS8baWt9,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,3fiFzbewXPkhNPiRpYPpB2uMKAMQzehsumybsX3GNjbwrr6kWVc6YxpDo1XPRhSrhn4svn6JJNPBaKRxq3oqCS3S,1710737352,2024-03-18T04:49:12,0.000005,,,,,,,Solana,SOL,45urYqa8D6zZf7sFv1Bf3geHKvwuvteJzvmukVDfc9pK,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,38SGoGHFsMB8p32dnU79scZfULf57s6eVbe39MGLH5mCLPBPqSCn9FPtFyuicSkHjJy4UBL3GL2xUzM5yPY7H3ED,1710737334,2024-03-18T04:48:54,0.000005,,,,,,,Solana,SOL,91qaoW9FyTYjPBzpTo5mfoixea5j6CmYiKpEQWvERGv,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,2PBjHGVBqfzLjjQPA5McvkGj8Jc7W25XngEHWj1WaqZ4EnKdEJZxnrzoDd8CcbwvJNQjfrk4CLoi6iR8VNvvxhYW,1710737316,2024-03-18T04:48:36,0.000005,,,,,,,Solana,SOL,HkpnLC9SfqbgnRNqT6xZjfiAC1CZykXNrAjNh583uApC,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,59AEutBMM6CUZjyGDp2fTV2jEy5Nf3aGWfE7vf1gWBwotU34DvTYDn2ZPotwqTR5VCSnfSNhRW8RZSgYmbqe895Q,1710737302,2024-03-18T04:48:22,0.000005,,,,,,,Solana,SOL,2YqBF595rK7V3VLN3qDusqAxAfHJiLRpfmwCVBSNH6D1,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,5h3z6mve4TKnj4ihhWL1ZdadagpXJZKMLrTEzdqMKRxoRvyLdUQxb3aBEb9f96wpB9rsVvTrNBTSR2GWF6ExaSj,1710737286,2024-03-18T04:48:06,0.000005,,,,,,,Solana,SOL,AutfyBKyhjpBxGJnTPMbpGYyfv5Ex2HpNH17bGJYPouk,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,5g1T8LELVHXLd28UXptQe7AjvoUGa4xsQfS9UC3Jv6qzLGAM5JtFegkPZbK2G9qKZ3ERjFiN7SRFUaYg7wxfA5kD,1710737259,2024-03-18T04:47:39,0.000005,,,,,,,Solana,SOL,HfMonCtmZpUSjqG8NxhTobUjR1TtJdH5zBFSSD6bP4jX,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00001
SolTransfer,4cjnK5rY9AVdJzbfSVmxpLraLZJ95xnnZE4D4PdfMiNdYNK3WGE3iVHjgycUP7Ybgfw91PicdPY3Gn2U4XQidfAN,1710737121,2024-03-18T04:45:21,0.000005,,,,,,,Solana,SOL,4Jb9gv7LpUME8vC6MuZ7xoVz5kWnQ4BmB9MGYkX8MhGA,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,5
SolTransfer,65xEk7jopYwoyFuMffqZ43NcxrkpvBHEVugFjQeLjXDJWUNDSwVsZ2UVvjPRDtFwZUuzvDJC2hN8BCFMbm5fyfY3,1710736791,2024-03-18T04:39:51,0.000025,,,,,,,Solana,SOL,4hkdSE2eze1zgRuxqqToc2kM5F1RWjKj4Kekxbux16jS,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,4fmuMNe9Uw7Mmns1CABNbBiTuiMnne46Y5TUtpBqHrwzq6pR5G4gDAEKSphYwk9eoH9Tm4gtMoXYArSHeSEJ9HCV,1710736769,2024-03-18T04:39:29,0.000025,,,,,,,Solana,SOL,3tMKvBmgjJqiBDtqRTPAbyry9TwAEqiNaqDTjPwqKoZH,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2.5
SolTransfer,2a7Lz2uKhRVdz21E8nsCvMWkyMNPWePYNdsGt6GZFwNkBVHiKxjvDsyvhG6pWaSDu2VNJWhPnLT8fzsoPSMKN9Wt,1710736768,2024-03-18T04:39:28,0.000005,,,,,,,Solana,SOL,4h1HoEtMhAGpxSbSYFXc9HJonyxT3t7rCbKyo1Wrp1Ta,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,3VRJmTuQizh4wS76WhwaoNzNFLPED3n4H3av2TfTW6tHrMqUzE4bgPF2XdMRaiYLn2tpAGrWvV15z4mrLJKPaHdU,1710736695,2024-03-18T04:38:15,0.000025,,,,,,,Solana,SOL,7ccGxyCL95Xv6dTEbAnX1qJY3xzk8fynE59yRXXNyhfd,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.75
SolTransfer,5pvtZGiKFmk1963ZJydKwPrDwSQMK5pvaQ4PwWGnfnKwT8FuFXgNny89w1kwVczn8fM7DVCPRNmUPD9nVWKbNWXz,1710736662,2024-03-18T04:37:42,0.000025,,,,,,,Solana,SOL,2um5UUVgSFNP4eWDQzJiQjysJJFUkji8bQHtrX9Wan7T,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,YpESNWz443SAk871ReHkNJej17NfFfuwK2xnm3jr8y1m71RSGo2F935Qf61KqFR4p5v8kpXqTbFJBaLLcEdE926,1710736646,2024-03-18T04:37:26,0.000025,,,,,,,Solana,SOL,DPtF3JjptLqKGLzrrnfguX9pfJ44u1iNtoXUCuaGhw12,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2yWgdnCnGoExNT6q4ws7vVV7zfnuEzLsSGzzL6jiQXftH3Yxd9iKp5MSE77v52d4Yci8udPiiCRPj26qj63ai6QZ,1710736567,2024-03-18T04:36:07,0.000025,,,,,,,Solana,SOL,ARmWSphmvMLUAYNbWTCmzPYwUzdmrnHwyibb1p4ZuC6T,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.117061882
SolTransfer,Pmae5xKLLqTRtBZ46ztX39k55w5MKQTFxAbc3JocgDVGa6t6EsRoDoQ5Nm1jTN2SKU3RYUS9kK3gr8tmKsSXkJi,1710736566,2024-03-18T04:36:06,0.000025,,,,,,,Solana,SOL,AKKrF2PPwdkbQwKbDg1dyUZ29Aazx1mfPQy1461PYe3X,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4AjtMQRQnT736mgJpEmrcszJFJNBbhrpqrc2HRiWAdU11MuxEHL1pE7PKWtoRKzsMa1rmmwJFnoHMRKMrEpJojpK,1710736563,2024-03-18T04:36:03,0.000005,,,,,,,Solana,SOL,HmkFGNCvJgVN2MVKQ1vDKCjUSR2offAbEmcEDx7DgSUF,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.0005
SolTransfer,H1kxvo3bUrZMUUbrfVCp9t16B9rtPN4RM7nRPyZCYzv1HsR6KUnvpaAqe1bQ24Gx5paJZbdyBqQ5295D1ZBdjg6,1710736444,2024-03-18T04:34:04,0.000025,,,,,,,Solana,SOL,9ntiSYVwULLjRqJMtjEwSqh7zesAzXu4izRg2V16yuvE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.069
SolTransfer,3JXoSDczJd5RALPrGSh8cHHj2UyRNfSgQ6EGM2K5FoB6ShPBuAt3JamZRSFNkqUJcTTRMzd1SzAEcgwLJcKXX6UY,1710736439,2024-03-18T04:33:59,0.000005,,,,,,,Solana,SOL,4oGAfNps8qpwLYPrwy9rhq1DBtHYB6FRHZaUFwGDyWcB,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,45GPrXLe58HyG3bjBnwkmWr5XVEvHab54hT2gxpvxr68A3L9P3cJmDziWagzHufHcR44Nm9hwgtxA29nzxgRwVoT,1710736202,2024-03-18T04:30:02,0.000025,,,,,,,Solana,SOL,7PapJ7k43Je91B5NixpQ5Gvnt14DLXV6W89QcV4QBzgi,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,34wqj6XKpDde8jzYm6sQn3PogtPHaAFKow1swqNmTVFLCCy9YddpPnNhChDgH3DvJYi3k3QmMmoMMLYPwmUkGMwF,1710736181,2024-03-18T04:29:41,0.000005,,,,,,,Solana,SOL,HWw4ydbnfvheCmXqAM4UBMXcpUub45vQEqJq5iC86AbT,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2uR3N6XkKdwUek3D6r4inVqGqsZ1vGt9uxGoKro7QLBND6rVWPF38m4EAFznnJtJvSRBEp3F8iTcnSq6rF9ZPtBZ,1710735973,2024-03-18T04:26:13,0.000005,,,,,,,Solana,SOL,4kWxtid5Kwi6ggRdWJswuh4UuWvervVbp51UaZQe57GQ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,Y14zMbXxUnHzweAKA9esaWo3kqApxzZ9k9FsFunKCof7EpVuhBhhWVNz9wWr1X4JKfk3H1fxJaGUMamcqKBxxdf,1710735903,2024-03-18T04:25:03,0.000025,,,,,,,Solana,SOL,G7HPpJsfBJSesSQrG7sfs2EVd3jbfbx35k9DTSxbxUtA,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,292ynSX7yNmxRi1FWpz8XBRGwZ75hvhLChsQqHqZK5MF6irAv6qRgNymNw4RMQGbwBXRwU6nPEwH8iCM2Xemgs1F,1710735818,2024-03-18T04:23:38,0.000025,,,,,,,Solana,SOL,BGdKoGak5t88TGNE5D39a4myAf4vcRuwA6zK1doJN7Jt,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,wZiQi2teR3qRv1VPz8VTPdffYyrMV5ZKywQK3eYUdqGWgP8N9V34rSqwjnxXziNqP5szoVZp35XPGE9B8vw9pq6,1710735795,2024-03-18T04:23:15,0.000022,,,,,,,Solana,SOL,8r1CNip3KkCaPuzWSs3VV1VCpmUsGQnjSEEE1qp1uM5s,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.5
SolTransfer,31SAw61gLL4CR2A46LgdY6fTivEYw74iBgrGNgecRVDYj2WYLdJp6cRKNSx8C1Bd9nBaHxeUQtn2fURqLaA6c4Zp,1710735739,2024-03-18T04:22:19,0.000025,,,,,,,Solana,SOL,7dUamPgrkHRMzPvFKb11XDGNHGMkatJVgRcT98hNmdre,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,35nc1iPDyfyJvKWVfMKVKixmYwpq7MZPzhxTtJhribYUEX7EEM5PTzfBQDuKsLm8GdrSYEWcdGDF6TiRMovnWzv7,1710735721,2024-03-18T04:22:01,0.000025,,,,,,,Solana,SOL,21eKnxPsjo5edEfYaKVTQPCey94etuF7QWgcLxybcXbt,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2k36SLkueEcK7Vca6oToB67sTroQFsat47fxovVZQBQf7Bz7TadrV1bLEeqxET6eCC8PeR7yTe9SomCCgfxCFKUU,1710735650,2024-03-18T04:20:50,0.000005,,,,,,,Solana,SOL,HDfj6Bk919ufa2E1p3kNqGzWSJ3Tubqr8YpBmdLkqkX9,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.5
SolTransfer,5GEwhLpfuf9ywk3HPv9BBbAVeJUqbM3ZEVndrjZPc55qHYGY7DmBu29Dk6AY4QSucQN62qpJfWwnWAcFes7GedaB,1710735647,2024-03-18T04:20:47,0.000025,,,,,,,Solana,SOL,GLehcqvzQ6761FpqaoX6eF6sebDC1fRL43JU7JSajdmb,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,4Rwz1hbRX5pToDB9dfakG7bUEY3a84ZVRBzZF33xiqFDLbGULp9HJ7ywtVMc8yn1yE9GXYb2Z6yfQ3pyx6cLycjB,1710735626,2024-03-18T04:20:26,0.000025,,,,,,,Solana,SOL,24X2B5zXVyVND8nBduNP6RvCJ12prdiFcWkD37M9PUNM,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00201428
SolTransfer,4qrFKrD3S66oGLQ4tHrhqKAzGxtPE8U34KuAEHmTkGpnYCFtYcGFtUZVPDTVRSRuPs5XhWCXjHvQiEP2d2wxHdzT,1710735303,2024-03-18T04:15:03,0.000025,,,,,,,Solana,SOL,8AV7zF3t8Yp8ByBfDyDtjGMn2tJT2qnGxqRXFMZMEdEz,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,18
SolTransfer,2waxHWAvUTwpdmLEqMpz4APR3t5cXNtcFhBPaDbHgMzRmQubbdtsCYE51TDRmAbRAkurvWdJArYbBvF3zyJqXqVS,1710735274,2024-03-18T04:14:34,0.000025,,,,,,,Solana,SOL,GEVjp7yeqxrdnYWef3rz7GGez6Sdv2AUVKhxh1AVRqMm,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4iEBvxrnhRBJ9rVuhVz9TEmqUeyEJ6vdSwnukwJYccEhUq6JDHatZrjGyZVjNj6PrWgV35tpYVvoctYzkniMni7y,1710735200,2024-03-18T04:13:20,0.000054,,,,,,,Solana,SOL,DY6QKv3u7mxuPEkqC63t788nYeRusHYkgAg4QxbhrGoe,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4eywZAHh3TKkEwisFS7L2BLAPELC3qnkErsWMdhyp3Hfy36hDwcLSrpGiTQBRELLZGjwyci551zb1XUMjrKGPchg,1710735022,2024-03-18T04:10:22,0.000005,,,,,,,Solana,SOL,9dzUkBWtGQFjGScUDtHBcLBKfnijiGUxyjZmVrZ9zjTR,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.3
SolTransfer,4QtX1ufoK4KWGG1sYkWtKrdf1TEtCZ4KSqVZUfRadPat8wLCgJVVqRuCJpANNcjpukhNwfV5LqVs8edwYZ9wkMjS,1710734986,2024-03-18T04:09:46,0.000025,,,,,,,Solana,SOL,DP9xLvQBoX1gzQAxeoht5CAFtU5cPNWkbgcg37tZUCQr,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,62c9CuX9crY8mMEzUvSkiKfXUX8Kek3JLAeEkSyY6CEcriMi79PT9tEMk8vqJaMU97Vn7p7DtKQpB9jnuLuo7C79,1710734947,2024-03-18T04:09:07,0.000025,,,,,,,Solana,SOL,7fEuNEmjBvrW6hG4snpScGkDroDJSuFbSBq5eeokkT7W,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.31811045
SolTransfer,piusAyweLFhzYGBLXP7YbAeEAouefY7KrXYUxYn62KXbvAKh3H3Z9wJyC4tJHRKGeg3quLGA24zYKwhfXNRxgX5,1710734870,2024-03-18T04:07:50,0.000025,,,,,,,Solana,SOL,8o9CWiDARRFYLnRg3zHUvNFXKjXvFonifxTzDoFZAzRS,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.5
SolTransfer,5jK6WHqcr8aCq2ErahqySzuYeVLgnaWaNZHeSUjGRGCNaHExtkwx4EFdKyFXMZuRHqUh5FwhYf7Zy1vUt6pzvFEX,1710734746,2024-03-18T04:05:46,0.000025,,,,,,,Solana,SOL,Gthiwj9nqVViaG7bYa5TdUtEz8rACkWpGK2PuGc9qNLT,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,2cNFLPhvYfNHYoz23mVp2NdkgWi3AdwE6a1Cd55jiC8arG38SKGiCXnJozqwcFNL5B7N7JN8DJuYLNRrcqdkcEPQ,1710734725,2024-03-18T04:05:25,0.000025,,,,,,,Solana,SOL,37VFiTF8ziMY1vqdB6f4jyH6qvx9ng3LkvQFfR64wiMz,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,4aPPLdwe2PMAGQ4s6VMQbYDeithghd3kYYEp4PbD826xnSNaZQu4KKjey3DRN6GUW9zChidVav2tcpCepiVWiSEa,1710734669,2024-03-18T04:04:29,0.000025,,,,,,,Solana,SOL,HSm6NJzcQeD1bTuZeHdGGk6vj5QnyZK7s7eySkYAW6sj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3L2sMQtpEzE79BJ3q4ttdc3KsUFuD9TYagAgyNHKuUsYoTzQkDrwVuwp51FDoPTTrLwyVgauunetFPBMvWNHKsBJ,1710734606,2024-03-18T04:03:26,0.000025,,,,,,,Solana,SOL,GJEfcWVm1CzQ62mPzyDi5ABFKXk49hGDGq7sEevT3PYh,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,TB6xktjS7mCYRxi18xbEvjMu9EDENeYnAqn7urDGepnUkYuSecgLyM7jVf8rMq5iHSKxbZGFahxT1efc8913DSb,1710734599,2024-03-18T04:03:19,0.000025,,,,,,,Solana,SOL,4dto2E6HvtbJoABCCtFMzBx4QmNxZQLvE68EwDXY33bq,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3yaku21UvDyaDKkT6YMRXdEtRYu3bxqBjFJ6C99udRctJajPfFMb8qwLusMWTBVtcXpypxx8RDKhEQPaV3AKT5Pe,1710734590,2024-03-18T04:03:10,0.000025,,,,,,,Solana,SOL,ARzymNfDSzyt1pucn5NdTcVVxWqpopaNwRDrfu6ownhf,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,11
SolTransfer,3n8SbPDx7RyXJPxqXq6ZjqLnyCwCaegDpjsxRBraPNHr3MXc1pqovTVQhYsifLZLz5Cwob2JJDo4uM4GKrr1pCQK,1710734558,2024-03-18T04:02:38,0.000025,,,,,,,Solana,SOL,2Ct5cicjSZQkECaYrKZphwhUiuGfPthK6ZQK6wsy7iNr,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,4fp1jHRSmej3kCTfyABhzjecDumXYcD6GnuhHMA4ySbFJiCx3cVMotcUP1nU7g7PKjTtHi1Wkfc5sEoQNbPc1QHw,1710734443,2024-03-18T04:00:43,0.000025,,,,,,,Solana,SOL,HD3oCrz91NcDiWpa6unhBZAJLkfgzvjmRqRM5ZrLLRkd,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,4zbA6SavUH7YhHLb1bWqkfhW1MA9ujUtHfK4niFVywhyZtdGqRoh3Fb1hufL4ZdMC5psrAE9ZGbhaaSLW3edUzBZ,1710734376,2024-03-18T03:59:36,0.000005,,,,,,,Solana,SOL,GieACs4QFgxkFK59gcP4AR4YFUHtLAoyr1ykwKTt9TL9,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,tb5SpX5aMkZUwvVdUCVBWF9AKMk3ojgV2SS6gdxTpSMe51qXPwUYHEcGW84uUhhnGEjrHEcrpMtRGRDQAzL4pe3,1710734357,2024-03-18T03:59:17,0.000025,,,,,,,Solana,SOL,3hkwj17g6JppMjyLCWsDkMypEcqu4G9v5DDLybCCKG8A,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2VbWhMKmqgEC8Nd1xP2r6pioNQbK68qWfx2nf3J6nXvJoYYNkTDyUir3wMVGiiPbMwv1PDMLGfvk2u23tmPksURK,1710734250,2024-03-18T03:57:30,0.000025,,,,,,,Solana,SOL,8iVqCBHq5NCGusqaJ3u6EkfsvyLyieWoh2RCUorAfF2d,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,azVkza61x6JKhGosNZC45QHJctzMaAYhV6jABu8fjScsd5JHvacUNKuMHYLWPYix4wwroJNWwAMePCFfobUox3r,1710734224,2024-03-18T03:57:04,0.000005,,,,,,,Solana,SOL,GWt1A6iTjpg2q6ouoV4bMBnXhvdsQZPxdLmm7LjsUBSw,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3.589874688
SolTransfer,3Jqjkf6xEfckqRXxq8FgE2JeWRyaB3nRuFXktKKvHCbvXaqksLHZgED3rDmzHtyjZYgyuBwQCDgkAEmW7aa2ZaVX,1710734138,2024-03-18T03:55:38,0.000025,,,,,,,Solana,SOL,C1W4HWnn5i7rs1Wo6pAmwkFyw1gvnpRojMbZhULDRNvj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,5
SolTransfer,4SMXM5daLihiHUL3ujwsSEB6LzzJRbqVuZLwHRE9PhHdTdsbcZ5iTXbVUMBrMktee2tSfcYv75FV5B6HGwUzGfgC,1710734130,2024-03-18T03:55:30,0.000025,,,,,,,Solana,SOL,3KqnhTpZR5NYEjcv9dtddy67ymPeL2exU1EWv3HSg6r4,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,24dFWrPVqwfQd9DpraaN2jmxBPavRRfrhLk9JonsZYaix2jaU9Eczd4xBCGCPSoAJNenMKuRZqok9sZg8SMooWH1,1710734091,2024-03-18T03:54:51,0.000025,,,,,,,Solana,SOL,Cyh3jVfvH4KemayUpCmv6Dj3yJ5R2RZ5KxEiMHmhwUH8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3hBUGkvsH3Y76h9V2xmfxUNixwENeFSJxPTuNRN7CCNc5iMC1gJapteX35Z7itNgRSiNFH5Lqv2reqTygCroE2r1,1710734063,2024-03-18T03:54:23,0.000005,,,,,,,Solana,SOL,GfCBCT7ayyNA333WGZhRxYQZF7eqD2qPiVGQNEDAM3Y2,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3tHYMpFjnyCDsfCpNV2DiCRehV3qNimjvYTE9oFQbw82zpf8i6DjagTPUdfvoMwjgsRWZmdyivLqyPdjyW1JewV7,1710733918,2024-03-18T03:51:58,0.000025,,,,,,,Solana,SOL,AKVczCmAB7sKqN9PRaZwBQjr2B1pAdB7cN39TvdjB1wR,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4N7hH9TrsTASWBFnz3SutgXgrPEVpnZtbKV9Akkdpy6TgpPt7vUVDPwXX126u1zFpR7LWA38NU1m1i9ScdihPqAi,1710733887,2024-03-18T03:51:27,0.000025,,,,,,,Solana,SOL,DnsARETRLo1cbw1XzJ7oJhkkZvaeExVPZB46aG5KEmvx,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,cKLQpC7iune1c6S87XqK3EdoDrzHNRhkX895fzbfUYMFxyx8YHRjTgnNCQuYWnhK6Tcx7zDa6GfvaF6ZHwcCtQ1,1710733856,2024-03-18T03:50:56,0.000025,,,,,,,Solana,SOL,H4vqKaPnL2CsARm9mnvvERVVptWDZZgyrhiL8Gm7jGWb,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,Htxqy5DJGCdvsFUenUWDpaWTWVKtjYYcQTVcsbfRqbRvAJpNB96JbSkwL6Egsg8fnn6rfojJbnkGNZfgAAUvXVe,1710733759,2024-03-18T03:49:19,0.000025,,,,,,,Solana,SOL,AUeuC9Xisxdo648tb9gx7DViqSrUzxVuthbJL38WoVtk,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4f8objXfGk3TrbGV8VFgeVXvENLWFBMX9LLQCMFeZtxnstfrSWyiWj69s5vk6wZnHofgUr2dy6RtNSv1sng4QyN1,1710733684,2024-03-18T03:48:04,0.000025,,,,,,,Solana,SOL,GvKReSTSpjs3Pcf1kVAPXLxuDYTw5VPxTP117HiXZp6g,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5vzqieVtLpBCjxuxRQ12YFHg4TLs4PYSmXYLTER3jCpFPTknBqnekfHZNwKKcpztdrtRiRFQE5T4wNmjBCFNpzJ4,1710733579,2024-03-18T03:46:19,0.000025,,,,,,,Solana,SOL,7ni22FiWNCBWJAYK6dRMTrUzK78nqeoqfEXu9Nvhwzid,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,4
